,open,high,low,close,volume
2044,41.6,42.9,41.45,42.9,0
2045,42.65,43.95,42.65,47.75,0
2046,44.1,47.75,44.1,46.25,0
2047,46.15,48.25,46.15,48.1,0
2048,48.4,48.45,47.15,41.35,0
2049,47.65,47.75,41.1,41.15,0
2050,41.4,41.4,40.65,41.45,0
2051,41.4,41.6,41.25,42.15,0
2052,41.4,42.9,41.4,42.6,0
2053,42.9,46.75,42.55,45.7,0
2054,46.25,47.55,45.35,47.8,0
2055,47.65,48.25,47.35,47.85,0
2056,47.75,48.15,41.25,41.35,0
2057,41.5,41.8,41.15,41.25,0
2058,41.1,41.6,40.8,41.65,0
2059,41.8,42.45,40.8,42.2,0
2060,42.3,48.0,42.0,47.5,0
2061,47.9,48.4,41.25,41.15,0
2062,40.95,43.95,40.85,47.75,0
2063,44.1,48.45,44.1,41.35,0
2064,47.65,47.75,40.65,42.15,0
2065,41.4,47.55,41.4,47.8,0
2066,47.65,48.25,41.15,41.25,0
2067,41.8,41.8,41.15,41.25,0
2068,41.25,41.55,40.8,41.4,0
2069,41.65,42.45,41.35,42.2,0
2070,42.3,43.05,42.0,42.8,0
2071,42.7,46.95,42.65,46.8,0
2072,46.05,48.0,45.85,47.5,0
2073,47.9,48.4,47.4,47.85,0
2074,48.0,48.25,41.35,41.7,0
2075,41.8,41.85,41.25,41.15,0
2076,40.95,41.8,40.85,41.55,0
2077,41.6,42.9,41.45,42.9,0
2078,42.65,43.95,42.65,47.75,0
2079,44.1,47.75,44.1,46.25,0
2080,46.15,48.25,46.15,48.1,0
2081,48.4,48.45,47.15,41.35,0
2082,47.65,47.75,41.1,41.15,0
2083,41.4,41.4,40.65,41.45,0
2084,41.4,41.6,41.25,42.15,0
2085,41.4,42.9,41.4,42.6,0
2086,42.9,46.75,42.55,45.7,0
2087,46.25,47.55,45.35,47.8,0
2088,47.65,48.25,47.35,47.85,0
2089,47.75,48.15,41.25,41.35,0
2090,41.5,41.8,41.15,41.25,0
2091,41.1,41.6,40.8,41.65,0
2092,41.8,42.45,40.8,42.2,0
2093,42.3,48.0,42.0,47.5,0
2094,47.9,48.4,41.25,41.15,0
2095,40.95,43.95,40.85,47.75,0
2096,44.1,48.45,44.1,41.35,0
2097,47.65,47.75,40.65,42.15,0
2098,41.4,47.55,41.4,47.8,0
2099,47.65,48.25,41.15,41.25,0
2100,41.8,41.8,41.15,41.25,0
2101,41.25,41.55,40.8,41.4,0
2102,41.65,42.45,41.35,42.2,0
2103,42.3,43.05,42.0,42.8,0
2104,42.7,46.95,42.65,46.8,0
2105,46.05,48.0,45.85,47.5,0
2106,47.9,48.4,47.4,47.85,0
2107,48.0,48.25,41.35,41.7,0
2108,41.8,41.85,41.25,41.15,0
2109,40.95,41.8,40.85,41.55,0
2110,41.6,42.9,41.45,42.9,0
2111,42.65,43.95,42.65,47.75,0
2112,44.1,47.75,44.1,46.25,0
2113,46.15,48.25,46.15,48.1,0
2114,48.4,48.45,47.15,41.35,0
2115,47.65,47.75,41.1,41.15,0
2116,41.4,41.4,40.65,41.45,0
2117,41.4,41.6,41.25,42.15,0
2118,41.4,42.9,41.4,42.6,0
2119,42.9,46.75,42.55,45.7,0
2120,46.25,47.55,45.35,47.8,0
2121,47.65,48.25,47.35,47.85,0
2122,47.75,48.15,41.25,41.35,0
2123,41.5,41.8,41.15,41.25,0
2124,41.1,41.6,40.8,41.65,0
2125,41.8,42.45,40.8,42.2,0
2126,42.3,48.0,42.0,47.5,0
2127,47.9,48.4,41.25,41.15,0
2128,40.95,43.95,40.85,47.75,0
2129,44.1,48.45,44.1,41.35,0
2130,47.65,47.75,40.65,42.15,0
2131,41.4,47.55,41.4,47.8,0
2132,47.65,48.25,41.15,41.25,0
2133,41.8,41.8,41.15,41.25,0
2134,41.25,41.55,40.8,41.4,0
2135,41.65,42.45,41.35,42.2,0
2136,42.3,43.05,42.0,42.8,0
2137,42.7,46.95,42.65,46.8,0
2138,46.05,48.0,45.85,47.5,0
2139,47.9,48.4,47.4,47.85,0
2140,48.0,48.25,41.35,41.7,0
2141,41.8,41.85,41.25,41.15,0
2142,40.95,41.8,40.85,41.55,0
2143,41.6,42.9,41.45,42.9,0
2144,42.65,43.95,42.65,47.75,0
2145,44.1,47.75,44.1,46.25,0
2146,46.15,48.25,46.15,48.1,0
2147,48.4,48.45,47.15,41.35,0
2148,47.65,47.75,41.1,41.15,0
2149,41.4,41.4,40.65,41.45,0
2150,41.4,41.6,41.25,42.15,0
2151,41.4,42.9,41.4,42.6,0
2152,42.9,46.75,42.55,45.7,0
2153,46.25,47.55,45.35,47.8,0
2154,47.65,48.25,47.35,47.85,0
2155,47.75,48.15,41.25,41.35,0
2156,41.5,41.8,41.15,41.25,0
2157,41.1,41.6,40.8,41.65,0
2158,41.45,42.45,41.4,42.65,0
2159,41.8,42.45,40.8,42.2,0
2160,42.3,48.0,42.0,47.5,0
2161,47.9,48.4,41.25,41.15,0
2162,40.95,43.95,40.85,47.75,0
2163,44.1,48.45,44.1,41.35,0
2164,47.65,47.75,40.65,42.15,0
2165,41.4,47.55,41.4,47.8,0
2166,47.65,48.25,41.15,41.25,0
2167,41.8,41.8,41.15,41.25,0
2168,41.25,41.55,40.8,41.4,0
2169,41.65,42.45,41.35,42.2,0
2170,42.3,43.05,42.0,42.8,0
2171,42.7,46.95,42.65,46.8,0
2172,46.05,48.0,45.85,47.5,0
2173,47.9,48.4,47.4,47.85,0
2174,48.0,48.25,41.35,41.7,0
2175,41.8,41.85,41.25,41.15,0
2176,40.95,41.8,40.85,41.55,0
2177,41.6,42.9,41.45,42.9,0
2178,42.65,43.95,42.65,47.75,0
2179,44.1,47.75,44.1,46.25,0
2180,46.15,48.25,46.15,48.1,0
2181,48.4,48.45,47.15,41.35,0
2182,47.65,47.75,41.1,41.15,0
2183,41.4,41.4,40.65,41.45,0
2184,41.4,41.6,41.25,42.15,0
2185,41.4,42.9,41.4,42.6,0
2186,42.9,46.75,42.55,45.7,0
2187,46.25,47.55,45.35,47.8,0
2188,47.65,48.25,47.35,47.85,0
2189,47.75,48.15,41.25,41.35,0
2190,41.5,41.8,41.15,41.25,0
2191,41.1,41.6,40.8,41.65,0
2192,41.45,42.45,41.4,42.65,0
2193,41.8,42.45,40.8,42.2,0
2194,42.3,48.0,42.0,47.5,0
2195,47.9,48.4,41.25,41.15,0
2196,40.95,43.95,40.85,47.75,0
2197,44.1,48.45,44.1,41.35,0
2198,47.65,47.75,40.65,42.15,0
2199,41.4,47.55,41.4,47.8,0
2200,47.65,48.25,41.15,41.25,0
2201,41.8,41.8,41.15,41.25,0
2202,41.25,41.55,40.8,41.4,0
2203,41.65,42.45,41.35,42.2,0
2204,42.3,43.05,42.0,42.8,0
2205,42.7,46.95,42.65,46.8,0
2206,46.05,48.0,45.85,47.5,0
2207,47.9,48.4,47.4,47.85,0
2208,48.0,48.25,41.35,41.7,0
2209,41.8,41.85,41.25,41.15,0
2210,40.95,41.8,40.85,41.55,0
2211,41.6,42.9,41.45,42.9,0
2212,42.65,43.95,42.65,47.75,0
2213,44.1,47.75,44.1,46.25,0
2214,46.15,48.25,46.15,48.1,0
2215,48.4,48.45,47.15,41.35,0
2216,47.65,47.75,41.1,41.15,0
2217,41.4,41.4,40.65,41.45,0
2218,41.4,41.6,41.25,42.15,0
2219,41.4,42.9,41.4,42.6,0
2220,42.9,46.75,42.55,45.7,0
2221,46.25,47.55,45.35,47.8,0
2222,47.65,48.25,47.35,47.85,0
2223,47.75,48.15,41.25,41.35,0
2224,41.5,41.8,41.15,41.25,0
2225,41.1,41.6,40.8,41.65,0
2226,41.45,42.45,41.4,42.65,0
2227,41.8,42.45,40.8,42.2,0
2228,42.3,48.0,42.0,47.5,0
2229,47.9,48.4,41.25,41.15,0
2230,40.95,43.95,40.85,47.75,0
2231,44.1,48.45,44.1,41.35,0
2232,47.65,47.75,40.65,42.15,0
2233,41.4,47.55,41.4,47.8,0
2234,47.65,48.25,41.15,41.25,0
2235,41.8,41.8,41.15,41.25,0
2236,41.25,41.55,40.8,41.4,0
2237,41.65,42.45,41.35,42.2,0
2238,42.3,43.05,42.0,42.8,0
2239,42.7,46.95,42.65,46.8,0
2240,46.05,48.0,45.85,47.5,0
2241,47.9,48.4,47.4,47.85,0
2242,48.0,48.25,41.35,41.7,0
2243,41.8,41.85,41.25,41.15,0
2244,40.95,41.8,40.85,41.55,0
2245,41.6,42.9,41.45,42.9,0
2246,42.65,43.95,42.65,47.75,0
2247,44.1,47.75,44.1,46.25,0
2248,46.15,48.25,46.15,48.1,0
2249,48.4,48.45,47.15,41.35,0
2250,47.65,47.75,41.1,41.15,0
2251,41.4,41.4,40.65,41.45,0
2252,41.4,41.6,41.25,42.15,0
2253,41.4,42.9,41.4,42.6,0
2254,42.9,46.75,42.55,45.7,0
2255,46.25,47.55,45.35,47.8,0
2256,47.65,48.25,47.35,47.85,0
2257,47.75,48.15,41.25,41.35,0
2258,41.5,41.8,41.15,41.25,0
2259,41.1,41.6,40.8,41.65,0
2260,41.45,42.45,41.4,42.65,0
2261,41.8,42.45,40.8,42.2,0
2262,42.3,48.0,42.0,47.5,0
2263,47.9,48.4,41.25,41.15,0
2264,40.95,43.95,40.85,47.75,0
2265,44.1,48.45,44.1,41.35,0
2266,47.65,47.75,40.65,42.15,0
2267,41.4,47.55,41.4,47.8,0
2268,47.65,48.25,41.15,41.25,0
2269,41.8,41.8,41.15,41.25,0
2270,41.25,41.55,40.8,41.4,0
2271,41.65,42.45,41.35,42.2,0
2272,42.3,43.05,42.0,42.8,0
2273,42.7,46.95,42.65,46.8,0
2274,46.05,48.0,45.85,47.5,0
2275,47.9,48.4,47.4,47.85,0
2276,48.0,48.25,41.35,41.7,0
2277,41.8,41.85,41.25,41.15,0
2278,40.95,41.8,40.85,41.55,0
2279,41.6,42.9,41.45,42.9,0
2280,42.65,43.95,42.65,47.75,0
2281,44.1,47.75,44.1,46.25,0
2282,46.15,48.25,46.15,48.1,0
2283,48.4,48.45,47.15,41.35,0
2284,47.65,47.75,41.1,41.15,0
2285,41.4,41.4,40.65,41.45,0
2286,41.4,41.6,41.25,42.15,0
2287,41.4,42.9,41.4,42.6,0
2288,42.9,46.75,42.55,45.7,0
2289,46.25,47.55,45.35,47.8,0
2290,47.65,48.25,47.35,47.85,0
2291,47.75,48.15,41.25,41.35,0
2292,41.5,41.8,41.15,41.25,0
2293,41.1,41.6,40.8,41.65,0
2294,41.45,42.45,41.4,42.65,0
2295,41.8,42.45,40.8,42.2,0
2296,42.3,48.0,42.0,47.5,0
2297,47.9,48.4,41.25,41.15,0
2298,40.95,43.95,40.85,47.75,0
2299,44.1,48.45,44.1,41.35,0
2300,47.65,47.75,40.65,42.15,0
2301,41.4,47.55,41.4,47.8,0
2302,47.65,48.25,41.15,41.25,0
2303,41.1,43.0,40.8,43.75,0
2304,41.8,41.8,41.15,41.25,0
2305,41.25,41.55,40.8,41.4,0
2306,41.65,42.45,41.35,42.2,0
2307,42.3,43.05,42.0,42.8,0
2308,42.7,46.95,42.65,46.8,0
2309,46.05,48.0,45.85,47.5,0
2310,47.9,48.4,47.4,47.85,0
2311,48.0,48.25,41.35,41.7,0
2312,41.8,41.85,41.25,41.15,0
2313,40.95,41.8,40.85,41.55,0
2314,41.6,42.9,41.45,42.9,0
2315,42.65,43.95,42.65,47.75,0
2316,44.1,47.75,44.1,46.25,0
2317,46.15,48.25,46.15,48.1,0
2318,48.4,48.45,47.15,41.35,0
2319,47.65,47.75,41.1,41.15,0
2320,41.4,41.4,40.65,41.45,0
2321,41.4,41.6,41.25,42.15,0
2322,41.4,42.9,41.4,42.6,0
2323,42.9,46.75,42.55,45.7,0
2324,46.25,47.55,45.35,47.8,0
2325,47.65,48.25,47.35,47.85,0
2326,47.75,48.15,41.25,41.35,0
2327,41.5,41.8,41.15,41.25,0
2328,41.1,41.6,40.8,41.65,0
2329,41.45,42.45,41.4,42.65,0
2330,42.25,43.0,42.25,43.75,0
2331,41.8,42.45,40.8,42.2,0
2332,42.3,48.0,42.0,47.5,0
2333,47.9,48.4,41.25,41.15,0
2334,40.95,43.95,40.85,47.75,0
2335,44.1,48.45,44.1,41.35,0
2336,47.65,47.75,40.65,42.15,0
2337,41.4,47.55,41.4,47.8,0
2338,47.65,48.25,41.15,41.25,0
2339,41.1,43.0,40.8,43.75,0
2340,41.8,41.8,41.15,41.25,0
2341,41.25,41.55,40.8,41.4,0
2342,41.65,42.45,41.35,42.2,0
2343,42.3,43.05,42.0,42.8,0
2344,42.7,46.95,42.65,46.8,0
2345,46.05,48.0,45.85,47.5,0
2346,47.9,48.4,47.4,47.85,0
2347,48.0,48.25,41.35,41.7,0
2348,41.8,41.85,41.25,41.15,0
2349,40.95,41.8,40.85,41.55,0
2350,41.6,42.9,41.45,42.9,0
2351,42.65,43.95,42.65,47.75,0
2352,44.1,47.75,44.1,46.25,0
2353,46.15,48.25,46.15,48.1,0
2354,48.4,48.45,47.15,41.35,0
2355,47.65,47.75,41.1,41.15,0
2356,41.4,41.4,40.65,41.45,0
2357,41.4,41.6,41.25,42.15,0
2358,41.4,42.9,41.4,42.6,0
2359,42.9,46.75,42.55,45.7,0
2360,46.25,47.55,45.35,47.8,0
2361,47.65,48.25,47.35,47.85,0
2362,47.75,48.15,41.25,41.35,0
2363,41.5,41.8,41.15,41.25,0
2364,41.1,41.6,40.8,41.65,0
2365,41.45,42.45,41.4,42.65,0
2366,42.25,43.0,42.25,43.75,0
2367,41.8,42.45,40.8,42.2,0
2368,42.3,48.0,42.0,47.5,0
2369,47.9,48.4,41.25,41.15,0
2370,40.95,43.95,40.85,47.75,0
2371,44.1,48.45,44.1,41.35,0
2372,47.65,47.75,40.65,42.15,0
2373,41.4,47.55,41.4,47.8,0
2374,47.65,48.25,41.15,41.25,0
2375,41.1,43.0,40.8,43.75,0
2376,41.8,41.8,41.15,41.25,0
2377,41.25,41.55,40.8,41.4,0
2378,41.65,42.45,41.35,42.2,0
2379,42.3,43.05,42.0,42.8,0
2380,42.7,46.95,42.65,46.8,0
2381,46.05,48.0,45.85,47.5,0
2382,47.9,48.4,47.4,47.85,0
2383,48.0,48.25,41.35,41.7,0
2384,41.8,41.85,41.25,41.15,0
2385,40.95,41.8,40.85,41.55,0
2386,41.6,42.9,41.45,42.9,0
2387,42.65,43.95,42.65,47.75,0
2388,44.1,47.75,44.1,46.25,0
2389,46.15,48.25,46.15,48.1,0
2390,48.4,48.45,47.15,41.35,0
2391,47.65,47.75,41.1,41.15,0
2392,41.4,41.4,40.65,41.45,0
2393,41.4,41.6,41.25,42.15,0
2394,41.4,42.9,41.4,42.6,0
2395,42.9,46.75,42.55,45.7,0
2396,46.25,47.55,45.35,47.8,0
2397,47.65,48.25,47.35,47.85,0
2398,47.75,48.15,41.25,41.35,0
2399,41.5,41.8,41.15,41.25,0
2400,41.1,41.6,40.8,41.65,0
2401,41.45,42.45,41.4,42.65,0
2402,42.25,43.0,42.25,43.75,0
2403,41.8,42.45,40.8,42.2,0
2404,42.3,48.0,42.0,47.5,0
2405,47.9,48.4,41.25,41.15,0
2406,40.95,43.95,40.85,47.75,0
2407,44.1,48.45,44.1,41.35,0
2408,47.65,47.75,40.65,42.15,0
2409,41.4,47.55,41.4,47.8,0
2410,47.65,48.25,41.15,41.25,0
2411,41.1,43.0,40.8,43.75,0
2412,41.8,41.8,41.15,41.25,0
2413,41.25,41.55,40.8,41.4,0
2414,41.65,42.45,41.35,42.2,0
2415,42.3,43.05,42.0,42.8,0
2416,42.7,46.95,42.65,46.8,0
2417,46.05,48.0,45.85,47.5,0
2418,47.9,48.4,47.4,47.85,0
2419,48.0,48.25,41.35,41.7,0
2420,41.8,41.85,41.25,41.15,0
2421,40.95,41.8,40.85,41.55,0
2422,41.6,42.9,41.45,42.9,0
2423,42.65,43.95,42.65,47.75,0
2424,44.1,47.75,44.1,46.25,0
2425,46.15,48.25,46.15,48.1,0
2426,48.4,48.45,47.15,41.35,0
2427,47.65,47.75,41.1,41.15,0
2428,41.4,41.4,40.65,41.45,0
2429,41.4,41.6,41.25,42.15,0
2430,41.4,42.9,41.4,42.6,0
2431,42.9,46.75,42.55,45.7,0
2432,46.25,47.55,45.35,47.8,0
2433,47.65,48.25,47.35,47.85,0
2434,47.75,48.15,41.25,41.35,0
2435,41.5,41.8,41.15,41.25,0
2436,41.1,41.6,40.8,41.65,0
2437,41.45,42.45,41.4,42.65,0
2438,42.25,43.0,42.25,43.75,0
2439,41.8,42.45,40.8,42.2,0
2440,42.3,48.0,42.0,47.5,0
2441,47.9,48.4,41.25,41.15,0
2442,40.95,43.95,40.85,47.75,0
2443,44.1,48.45,44.1,41.35,0
2444,47.65,47.75,40.65,42.15,0
2445,41.4,47.55,41.4,47.8,0
2446,47.65,48.25,41.15,41.25,0
2447,41.1,43.0,40.8,43.75,0
2448,41.8,41.8,41.15,41.25,0
2449,41.25,41.55,40.8,41.4,0
2450,41.65,42.45,41.35,42.2,0
2451,42.3,43.05,42.0,42.8,0
2452,42.7,46.95,42.65,46.8,0
2453,46.05,48.0,45.85,47.5,0
2454,47.9,48.4,47.4,47.85,0
2455,48.0,48.25,41.35,41.7,0
2456,41.8,41.85,41.25,41.15,0
2457,40.95,41.8,40.85,41.55,0
2458,41.6,42.9,41.45,42.9,0
2459,42.65,43.95,42.65,47.75,0
2460,44.1,47.75,44.1,46.25,0
2461,46.15,48.25,46.15,48.1,0
2462,48.4,48.45,47.15,41.35,0
2463,47.65,47.75,41.1,41.15,0
2464,41.4,41.4,40.65,41.45,0
2465,41.4,41.6,41.25,42.15,0
2466,41.4,42.9,41.4,42.6,0
2467,42.9,46.75,42.55,45.7,0
2468,46.25,47.55,45.35,47.8,0
2469,47.65,48.25,47.35,47.85,0
2470,47.75,48.15,41.25,41.35,0
2471,41.5,41.8,41.15,41.25,0
2472,41.1,41.6,40.8,41.65,0
2473,41.45,42.45,41.4,42.65,0
2474,42.25,43.0,42.25,43.75,0
2475,41.8,42.45,40.8,42.2,0
2476,42.3,48.0,42.0,47.5,0
2477,47.9,48.4,41.25,41.15,0
2478,40.95,43.95,40.85,47.75,0
2479,44.1,48.45,44.1,41.35,0
2480,47.65,47.75,40.65,42.15,0
2481,41.4,47.55,41.4,47.8,0
2482,47.65,48.25,41.15,41.25,0
2483,41.1,43.0,40.8,43.75,0
2484,41.8,41.8,41.15,41.25,0
2485,41.25,41.55,40.8,41.4,0
2486,41.65,42.45,41.35,42.2,0
2487,42.3,43.05,42.0,42.8,0
2488,42.7,46.95,42.65,46.8,0
2489,46.05,48.0,45.85,47.5,0
2490,47.9,48.4,47.4,47.85,0
2491,48.0,48.25,41.35,41.7,0
2492,41.8,41.85,41.25,41.15,0
2493,40.95,41.8,40.85,41.55,0
2494,41.6,42.9,41.45,42.9,0
2495,42.65,43.95,42.65,47.75,0
2496,44.1,47.75,44.1,46.25,0
2497,46.15,48.25,46.15,48.1,0
2498,48.4,48.45,47.15,41.35,0
2499,47.65,47.75,41.1,41.15,0
2500,41.4,41.4,40.65,41.45,0
2501,41.4,41.6,41.25,42.15,0
2502,41.4,42.9,41.4,42.6,0
2503,42.9,46.75,42.55,45.7,0
2504,46.25,47.55,45.35,47.8,0
2505,47.65,48.25,47.35,47.85,0
2506,47.75,48.15,41.25,41.35,0
2507,41.5,41.8,41.15,41.25,0
2508,41.1,41.6,40.8,41.65,0
2509,41.45,42.45,41.4,42.65,0
2510,42.25,43.0,42.25,43.75,0
2511,42.9,46.95,42.85,46.5,0
2512,41.8,42.45,40.8,42.2,0
2513,42.3,48.0,42.0,47.5,0
2514,47.9,48.4,41.25,41.15,0
2515,40.95,43.95,40.85,47.75,0
2516,44.1,48.45,44.1,41.35,0
2517,47.65,47.75,40.65,42.15,0
2518,41.4,47.55,41.4,47.8,0
2519,47.65,48.25,41.15,41.25,0
2520,41.1,43.0,40.8,43.75,0
2521,41.8,41.8,41.15,41.25,0
2522,41.25,41.55,40.8,41.4,0
2523,41.65,42.45,41.35,42.2,0
2524,42.3,43.05,42.0,42.8,0
2525,42.7,46.95,42.65,46.8,0
2526,46.05,48.0,45.85,47.5,0
2527,47.9,48.4,47.4,47.85,0
2528,48.0,48.25,41.35,41.7,0
2529,41.8,41.85,41.25,41.15,0
2530,40.95,41.8,40.85,41.55,0
2531,41.6,42.9,41.45,42.9,0
2532,42.65,43.95,42.65,47.75,0
2533,44.1,47.75,44.1,46.25,0
2534,46.15,48.25,46.15,48.1,0
2535,48.4,48.45,47.15,41.35,0
2536,47.65,47.75,41.1,41.15,0
2537,41.4,41.4,40.65,41.45,0
2538,41.4,41.6,41.25,42.15,0
2539,41.4,42.9,41.4,42.6,0
2540,42.9,46.75,42.55,45.7,0
2541,46.25,47.55,45.35,47.8,0
2542,47.65,48.25,47.35,47.85,0
2543,47.75,48.15,41.25,41.35,0
2544,41.5,41.8,41.15,41.25,0
2545,41.1,41.6,40.8,41.65,0
2546,41.45,42.45,41.4,42.65,0
2547,42.25,43.0,42.25,43.75,0
2548,42.9,46.95,42.85,46.5,0
2549,41.8,42.45,40.8,42.2,0
2550,42.3,48.0,42.0,47.5,0
2551,47.9,48.4,41.25,41.15,0
2552,40.95,43.95,40.85,47.75,0
2553,44.1,48.45,44.1,41.35,0
2554,47.65,47.75,40.65,42.15,0
2555,41.4,47.55,41.4,47.8,0
2556,47.65,48.25,41.15,41.25,0
2557,41.1,43.0,40.8,43.75,0
2558,41.8,41.8,41.15,41.25,0
2559,41.25,41.55,40.8,41.4,0
2560,41.65,42.45,41.35,42.2,0
2561,42.3,43.05,42.0,42.8,0
2562,42.7,46.95,42.65,46.8,0
2563,46.05,48.0,45.85,47.5,0
2564,47.9,48.4,47.4,47.85,0
2565,48.0,48.25,41.35,41.7,0
2566,41.8,41.85,41.25,41.15,0
2567,40.95,41.8,40.85,41.55,0
2568,41.6,42.9,41.45,42.9,0
2569,42.65,43.95,42.65,47.75,0
2570,44.1,47.75,44.1,46.25,0
2571,46.15,48.25,46.15,48.1,0
2572,48.4,48.45,47.15,41.35,0
2573,47.65,47.75,41.1,41.15,0
2574,41.4,41.4,40.65,41.45,0
2575,41.4,41.6,41.25,42.15,0
2576,41.4,42.9,41.4,42.6,0
2577,42.9,46.75,42.55,45.7,0
2578,46.25,47.55,45.35,47.8,0
2579,47.65,48.25,47.35,47.85,0
2580,47.75,48.15,41.25,41.35,0
2581,41.5,41.8,41.15,41.25,0
2582,41.1,41.6,40.8,41.65,0
2583,41.45,42.45,41.4,42.65,0
2584,42.25,43.0,42.25,43.75,0
2585,42.9,46.95,42.85,46.5,0
2586,41.8,42.45,40.8,42.2,0
2587,42.3,48.0,42.0,47.5,0
2588,47.9,48.4,41.25,41.15,0
2589,40.95,43.95,40.85,47.75,0
2590,44.1,48.45,44.1,41.35,0
2591,47.65,47.75,40.65,42.15,0
2592,41.4,47.55,41.4,47.8,0
2593,47.65,48.25,41.15,41.25,0
2594,41.1,43.0,40.8,43.75,0
2595,41.8,41.8,41.15,41.25,0
2596,41.25,41.55,40.8,41.4,0
2597,41.65,42.45,41.35,42.2,0
2598,42.3,43.05,42.0,42.8,0
2599,42.7,46.95,42.65,46.8,0
2600,46.05,48.0,45.85,47.5,0
2601,47.9,48.4,47.4,47.85,0
2602,48.0,48.25,41.35,41.7,0
2603,41.8,41.85,41.25,41.15,0
2604,40.95,41.8,40.85,41.55,0
2605,41.6,42.9,41.45,42.9,0
2606,42.65,43.95,42.65,47.75,0
2607,44.1,47.75,44.1,46.25,0
2608,46.15,48.25,46.15,48.1,0
2609,48.4,48.45,47.15,41.35,0
2610,47.65,47.75,41.1,41.15,0
2611,41.4,41.4,40.65,41.45,0
2612,41.4,41.6,41.25,42.15,0
2613,41.4,42.9,41.4,42.6,0
2614,42.9,46.75,42.55,45.7,0
2615,46.25,47.55,45.35,47.8,0
2616,47.65,48.25,47.35,47.85,0
2617,47.75,48.15,41.25,41.35,0
2618,41.5,41.8,41.15,41.25,0
2619,41.1,41.6,40.8,41.65,0
2620,41.45,42.45,41.4,42.65,0
2621,42.25,43.0,42.25,43.75,0
2622,42.9,46.95,42.85,46.5,0
2623,41.8,42.45,40.8,42.2,0
2624,42.3,48.0,42.0,47.5,0
2625,47.9,48.4,41.25,41.15,0
2626,40.95,43.95,40.85,47.75,0
2627,44.1,48.45,44.1,41.35,0
2628,47.65,47.75,40.65,42.15,0
2629,41.4,47.55,41.4,47.8,0
2630,47.65,48.25,41.15,41.25,0
2631,41.1,43.0,40.8,43.75,0
2632,41.8,41.8,41.15,41.25,0
2633,41.25,41.55,40.8,41.4,0
2634,41.65,42.45,41.35,42.2,0
2635,42.3,43.05,42.0,42.8,0
2636,42.7,46.95,42.65,46.8,0
2637,46.05,48.0,45.85,47.5,0
2638,47.9,48.4,47.4,47.85,0
2639,48.0,48.25,41.35,41.7,0
2640,41.8,41.85,41.25,41.15,0
2641,40.95,41.8,40.85,41.55,0
2642,41.6,42.9,41.45,42.9,0
2643,42.65,43.95,42.65,47.75,0
2644,44.1,47.75,44.1,46.25,0
2645,46.15,48.25,46.15,48.1,0
2646,48.4,48.45,47.15,41.35,0
2647,47.65,47.75,41.1,41.15,0
2648,41.4,41.4,40.65,41.45,0
2649,41.4,41.6,41.25,42.15,0
2650,41.4,42.9,41.4,42.6,0
2651,42.9,46.75,42.55,45.7,0
2652,46.25,47.55,45.35,47.8,0
2653,47.65,48.25,47.35,47.85,0
2654,47.75,48.15,41.25,41.35,0
2655,41.5,41.8,41.15,41.25,0
2656,41.1,41.6,40.8,41.65,0
2657,41.45,42.45,41.4,42.65,0
2658,42.25,43.0,42.25,43.75,0
2659,42.9,46.95,42.85,46.5,0
2660,41.8,42.45,40.8,42.2,0
2661,42.3,48.0,42.0,47.5,0
2662,47.9,48.4,41.25,41.15,0
2663,40.95,43.95,40.85,47.75,0
2664,44.1,48.45,44.1,41.35,0
2665,47.65,47.75,40.65,42.15,0
2666,41.4,47.55,41.4,47.8,0
2667,47.65,48.25,41.15,41.25,0
2668,41.1,43.0,40.8,43.75,0
2669,41.8,41.8,41.15,41.25,0
2670,41.25,41.55,40.8,41.4,0
2671,41.65,42.45,41.35,42.2,0
2672,42.3,43.05,42.0,42.8,0
2673,42.7,46.95,42.65,46.8,0
2674,46.05,48.0,45.85,47.5,0
2675,47.9,48.4,47.4,47.85,0
2676,48.0,48.25,41.35,41.7,0
2677,41.8,41.85,41.25,41.15,0
2678,40.95,41.8,40.85,41.55,0
2679,41.6,42.9,41.45,42.9,0
2680,42.65,43.95,42.65,47.75,0
2681,44.1,47.75,44.1,46.25,0
2682,46.15,48.25,46.15,48.1,0
2683,48.4,48.45,47.15,41.35,0
2684,47.65,47.75,41.1,41.15,0
2685,41.4,41.4,40.65,41.45,0
2686,41.4,41.6,41.25,42.15,0
2687,41.4,42.9,41.4,42.6,0
2688,42.9,46.75,42.55,45.7,0
2689,46.25,47.55,45.35,47.8,0
2690,47.65,48.25,47.35,47.85,0
2691,47.75,48.15,41.25,41.35,0
2692,41.5,41.8,41.15,41.25,0
2693,41.1,41.6,40.8,41.65,0
2694,41.45,42.45,41.4,42.65,0
2695,42.25,43.0,42.25,43.75,0
2696,42.9,46.95,42.85,46.5,0
2697,46.9,47.95,46.05,47.85,0
2698,41.8,42.45,40.8,42.2,0
2699,42.3,48.0,42.0,47.5,0
2700,47.9,48.4,41.25,41.15,0
2701,40.95,43.95,40.85,47.75,0
2702,44.1,48.45,44.1,41.35,0
2703,47.65,47.75,40.65,42.15,0
2704,41.4,47.55,41.4,47.8,0
2705,47.65,48.25,41.15,41.25,0
2706,41.1,43.0,40.8,43.75,0
2707,41.8,41.8,41.15,41.25,0
2708,41.25,41.55,40.8,41.4,0
2709,41.65,42.45,41.35,42.2,0
